meanSpeed,sdSpeed,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,minAccelX,minAccelY,minAccelZ,minGyroX,minGyroY,minGyroZ,meanAccelX,meanAccelY,meanAccelZ,meanGyroX,meanGyroY,meanGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,condition
1.4480000066757208,1.8735928278012428,0.0818328857421875,-0.8925628662109379,0.531356811523438,0.0308785538911417,0.0225630997034783,0.0255317253705897,-0.0128631591796875,-0.97265625,0.2374267578125,-0.10276685909230499,-0.0742979333554666,-0.0267983247850313,0.0221075439453125,-0.927314453125,0.3586224365234376,-0.026105828333100222,-0.011531178593356648,-0.0005360623694998667,0.024823529475632523,0.026781515368764518,0.09291675092478789,0.03068447750607593,0.022975198804827172,0.014997866338609691,0
8.545600070953373,1.6512018991817228,0.382186889648438,-0.82818603515625,0.42852783203125,0.0760034217175534,0.368513850575279,0.0481060103506463,-0.0302734375,-1.04884338378906,0.20672607421875,-0.131830202384448,-0.0906425519136099,-0.24911075678546696,0.05198669433593756,-0.9331115722656249,0.3269854736328125,-0.02113047882668108,0.026896030839104156,-0.02860439541516822,0.08211702378210156,0.04104105103595459,0.052897185555458616,0.05112690531678063,0.09861704004833916,0.06849827171341068,0
12.44560001373292,0.6015817311432615,0.161773681640625,-0.7852935791015621,0.576187133789062,0.0745293620541945,0.22970803034758602,0.159245048961833,-0.280014038085938,-1.2122802734375,0.0986175537109375,-0.20334806187798102,-0.142852493504068,-0.272000892670807,0.00255310058593746,-0.9750024414062501,0.2642199707031249,-0.028433708094582816,0.004567630196172387,0.0009339066784246253,0.111290832800078,0.0963098070705106,0.09620361070375176,0.07567725657091677,0.08889270067364796,0.07467606943656169,0
12.637599945068354,0.13959109282105475,0.17991638183593803,-0.8036041259765621,0.311172485351562,0.0901027291606509,0.12402660775829802,0.10632351072810499,-0.16264343261718803,-1.06941223144531,0.13214111328125,-0.165633972416933,-0.16023547857123402,-0.0757083434687726,-0.012224121093749978,-0.9431848144531252,0.21610595703125007,-0.023337056926832786,-0.05473099640477101,0.03176078459177446,0.10400970194716404,0.07577688188290202,0.047893610008382485,0.06800049893747263,0.08410579512776596,0.04888066827524363,0
12.935199966430662,0.28330087807146637,0.14518737792968803,-0.8829193115234379,0.280197143554688,0.101956725488703,0.148028613398746,0.127699639533736,-0.1234130859375,-1.03375244140625,0.13810729980468803,-0.12075597962357199,-0.22555296641484399,-0.148895738649676,0.00872680664062502,-0.9698773193359373,0.20717773437500003,-0.008532246153040227,-0.055636577701841564,0.026455682479181775,0.07464196800681928,0.03998753003271286,0.03314977454915063,0.05518765685245752,0.09906108577307157,0.06359082756783424,0
12.828399887084961,0.21404222624116856,0.149688720703125,-0.887237548828125,0.288482666015625,0.0591626562483283,0.16283605537569598,0.0610074279354262,-0.0843505859375,-1.05645751953125,0.0880889892578125,-0.18317594820117605,-0.105273958942505,-0.10032926774655498,0.01747009277343752,-0.9701623535156249,0.17916198730468755,-0.018671603497499648,0.023732781359529862,-0.020169290726049692,0.062141384567335825,0.04448654659561644,0.05169008487917366,0.05666360818220777,0.0582165289274657,0.039760033046915284,0
12.975600280761729,0.08352058255209395,0.21234130859375,-0.849334716796875,0.2906494140625,0.0708936145340183,0.17896202840834396,0.113657590054075,-0.14344787597656197,-1.05479431152344,0.110092163085938,-0.12385190439078901,-0.239846151985299,-0.148172424097611,0.04179992675781255,-0.9679156494140628,0.20193176269531246,-0.012882924594170352,-0.04812344872946415,0.00306298679085501,0.09971588239791253,0.05297626135317977,0.04328252279221077,0.04806829038265861,0.11943857436632209,0.07555300864496878,0
12.730000190734847,0.1372346033379985,0.17933654785156197,-0.7766571044921879,0.2762451171875,0.171561636371232,0.155347779022611,0.114932977900114,-0.20173645019531197,-1.0872802734375,0.0652008056640625,-0.13790247598593802,-0.14919640953674598,-0.0953885712922401,-0.04844970703125004,-0.9716107177734375,0.19404235839843753,0.002781650453299081,-0.025163772381739995,0.003974437694968109,0.0790467616976981,0.06968738108306366,0.049251621108315116,0.06571717162316967,0.07912199527730704,0.05051054986306725,0
12.872400016784644,0.08130600289023855,0.24635314941406197,-0.8592681884765621,0.273818969726562,0.0795677965205154,0.126607210854585,0.11169111190516001,-0.0796661376953125,-1.0687255859375,0.129730224609375,-0.112260495746219,-0.131368410251429,-0.0984820992144762,0.08499511718749993,-0.9698590087890628,0.19300781249999993,-0.016562923199019305,0.0031278933529424037,-0.005039584951911833,0.08353898951007356,0.04864182669556946,0.03386209864188148,0.05654542956158807,0.08392578363167787,0.05194466908763103,0
13.443200111389176,0.21730763265377442,0.307449340820312,-0.70355224609375,0.27117919921875,0.16286188803826998,0.253791262401281,0.15102600120563098,-0.197265625,-1.10993957519531,0.099853515625,-0.195622231555661,-0.21395303565478602,-0.244799098980629,0.05678527832031248,-0.9520349121093743,0.19669677734374996,-0.029486647421089612,0.003467478349860623,-0.0036374306379851097,0.13724974721055616,0.09631823384550878,0.049251321951544316,0.07539317494271477,0.13626664798109264,0.09990515760865654,0
14.009199981689456,0.18142777991390044,0.135238647460938,-0.85076904296875,0.28936767578125,0.11885900997910799,0.083988643930047,0.11349966460143301,-0.438690185546875,-1.04536437988281,0.09783935546875,-0.141691088952685,-0.31662615147671996,-0.108927017009767,-0.027817993164062516,-0.9686212158203124,0.19425781249999982,-0.007408445436248603,-0.04743443569223885,0.011135187844550604,0.1296416948705972,0.04181347011361756,0.04965309319481885,0.055887628487852566,0.10073728370079986,0.054709491214860524,0
14.11239997863771,0.11329476135099195,0.284042358398438,-0.759857177734375,0.326614379882812,0.0657246851742835,0.22977487569094698,0.19471675678503503,-0.22404479980468803,-1.2788391113281201,0.0762939453125,-0.12113308323392699,-0.18491898713463298,-0.102993760417179,0.08052001953125006,-0.9721972656249999,0.201234130859375,-0.019813801331101565,-0.004122797072974206,0.01989525144988059,0.10053989129187794,0.09526666988544719,0.05440589212140906,0.04847948033294227,0.10106237122000711,0.07623533512991527,0
14.12920005798341,0.18582953640410496,0.21012878417968803,-0.7575836181640621,0.370635986328125,0.10261425996184301,0.175517229538326,0.104634800280886,-0.121795654296875,-1.1017150878906201,0.006927490234375,-0.0883088238503735,-0.202527808262237,-0.140781353124314,0.041519165039062535,-0.9764392089843744,0.19096374511718753,-0.001394431146765503,0.016047740012465662,-0.01378852719652962,0.0840606840637641,0.07403907651564945,0.07000662842936632,0.04787219250906167,0.0966820960327262,0.06472856473577082,0
13.512399787902805,0.4643391562989937,0.128936767578125,-0.8779144287109379,0.283706665039062,0.0308220948760321,0.10748891002112401,0.0861186401698923,-0.0942840576171875,-1.051025390625,0.118270874023438,-0.078107052662607,-0.11816126177350801,-0.0984778381567321,0.029838256835937483,-0.9753521728515626,0.17240905761718753,-0.020264227092588842,-0.017864527202828998,0.011097850326067676,0.058217870914616804,0.04070943589024118,0.03882952445586071,0.030594360245212452,0.050946129723427956,0.04146443161501601,0
11.262800025939946,1.2413048412674101,0.093902587890625,-0.92572021484375,0.21266174316406197,0.0463203608397482,0.043961865378374,0.0944061311661099,-0.0495452880859375,-1.02903747558594,0.0535736083984375,-0.0780005262190038,-0.0573751425246671,-0.0589637181148994,0.0261444091796875,-0.9848773193359374,0.122969970703125,-0.018991065649221213,0.0002080674496457091,-0.003521561825277936,0.03951035771867664,0.0272261312006812,0.03602468292957547,0.031168244660974127,0.02952936990131463,0.029086896074382664,0
8.16800018310547,0.4125833420224421,0.107131958007812,-0.8851318359375,0.288253784179688,0.0229159685479138,0.0618868037273703,0.0691953167068748,-0.13935852050781197,-1.0426025390625,-0.0737152099609375,-0.0535761432296691,-0.0900830217685843,-0.054851264759599005,0.0201422119140625,-0.9768658447265628,0.12360961914062499,-0.013336269180212364,-0.012678447085674071,-0.0035583560588984754,0.051280522205329734,0.039814331025494865,0.10957314639682289,0.020234930515178558,0.0346583262812311,0.032168405605312776,0
2.7352000308036777,1.9697486097222623,0.0603485107421875,-0.92486572265625,0.370895385742188,0.0195313571185321,0.0298891895461773,0.0202360295429671,-0.0082855224609375,-1.05558776855469,-0.06060791015625,-0.0311661752888703,-0.0426047184868696,-0.0322223849771957,0.0204461669921875,-0.9810406494140625,0.160047607421875,-0.012384806943881934,-0.010003003496647383,0.0030550079602291395,0.01827961135242124,0.035702344721894,0.1435583911388798,0.01162383842863745,0.017906512961238023,0.015240353827532846,0
5.021600008010865,1.6849498486373617,0.090484619140625,-0.906982421875,0.428421020507812,0.0266574435633662,0.0785358215981097,0.0806362567498552,-0.0559539794921875,-1.04573059082031,0.0310821533203125,-0.0835683971100324,-0.0540571101225374,-0.0544089137025369,0.01826171875,-0.9602160644531246,0.23569519042968742,-0.017059506868519824,-0.009717406101347283,0.0024093298802616036,0.03838184100174654,0.040557904268561554,0.130495253246749,0.026742744275536138,0.0355332058504032,0.02862534779148769,0
4.661199989318847,0.5923843493690264,0.105850219726562,-0.908172607421875,0.38189697265625,0.0112899388091729,0.0569431777958563,0.0974117747723733,-0.0542449951171875,-1.00874328613281,0.100814819335938,-0.0883109543792455,-0.107489176337233,-0.05222938266641599,0.03729064941406248,-0.9631195068359374,0.24854003906250013,-0.021970588971513143,-0.016451155654390835,-0.0003530818973226987,0.040116184313620754,0.025802219402164622,0.07964001367351925,0.02538511112673837,0.040923404138548385,0.03511222324296831,0
7.9188002014160235,1.4436855879108823,0.12835693359375,-0.824859619140625,0.421768188476562,0.1195002991696,0.12676140788170098,0.0985241771596994,-0.19830322265625,-1.11335754394531,0.23199462890625,-0.2175248673088,-0.15212695200026902,-0.12438267239604199,5.859375e-05,-0.9556658935546877,0.3221502685546873,-0.02240502511381557,0.007591926582710723,0.0009451771761578382,0.07827839961631837,0.05252293191538352,0.04894145352414355,0.058146937334227225,0.05912416729036688,0.05539408351112403,0
11.916000022888188,0.7841289870655115,0.102462768554688,-0.882537841796875,0.3253173828125,0.0361502812689536,0.10071276294352699,0.0860217011062134,-0.14703369140625,-1.06411743164062,0.069854736328125,-0.13155855995326,-0.150148489626449,-0.0932111707849914,-0.00684387207031248,-0.9525811767578122,0.2165850830078125,-0.02432066884384263,-0.02494627734183532,-0.004449481717572067,0.06857922220044083,0.042544977966638815,0.07322176798585023,0.04183848846209823,0.0564833980621819,0.045319576880151695,0
7.990799980163572,2.573557705299894,0.14338684082031197,-0.8280487060546879,0.122634887695312,0.0695449897580022,0.10467314980058301,0.06590764434117201,-0.058197021484375,-1.06509399414062,-0.0308074951171875,-0.12755156777712698,-0.10673816490983098,-0.0823276303581645,0.04663940429687492,-0.9983367919921871,0.03662597656249998,-0.02034749881355343,0.012597593514979235,-0.009666166881974159,0.05601772728176758,0.045641767980721136,0.044835572840893824,0.041035610315610205,0.04742881085146483,0.03751485447643109,0
1.8259999990463256,2.3728463707959015,0.14239501953125,-0.8149871826171879,0.606582641601562,0.0472162482304508,0.100738329289991,0.0726768671999354,-0.08837890625,-0.96649169921875,0.220184326171875,-0.0839074175167995,-0.147713827757899,-0.0488224006838776,0.03188842773437498,-0.905802001953125,0.43673461914062506,-0.016279115447971722,-0.010231779686929567,0.010436576774756645,0.05725098582811962,0.04187347596972056,0.12471167666952064,0.028758005305401825,0.056036845780484734,0.030707717827435192,0
11.52159992218017,2.6925602809523075,0.0954132080078125,-0.8520355224609379,0.428634643554688,0.0784969394461946,0.0781901432886174,0.0818325487115188,-0.0741729736328125,-1.02230834960938,0.205078125,-0.134250749499221,-0.0807142873697945,-0.100972421149809,0.0199334716796875,-0.9384143066406252,0.30953735351562506,-0.020238799230500773,-0.008463877481535705,-0.004236982767872448,0.0557439062876718,0.04118718207239163,0.06811984701729437,0.05740969056269398,0.05050976694659534,0.05167149918560981,0
15.844000091552738,0.8871443590741177,0.271575927734375,-0.66357421875,0.341171264648438,0.24033297783256602,0.20962699678006103,0.139080924768298,-0.20390319824218803,-1.1649169921875,0.15411376953125,-0.114821657766548,-0.19003465327256602,-0.105173557769409,0.02228210449218742,-0.9497186279296875,0.27133544921874997,-0.0006918359879807624,-0.021906918116171493,0.007427652154030255,0.10737035109212263,0.09592872656493824,0.045649364463383996,0.07588534935322448,0.09609274928792393,0.06446670341728189,0
17.065199813842757,0.41921691919633186,0.24104309082031197,-0.824798583984375,0.273635864257812,0.160994745798015,0.293261972917346,0.165193751888743,-0.291168212890625,-1.09403991699219,-0.002166748046875,-0.17361519988779198,-0.14609675634400301,-0.20949596925442895,-0.02480102539062498,-0.970505981445313,0.18204711914062505,-0.02094769010210243,0.019832976090950166,-0.020950204126171455,0.09884305673987753,0.056398927496689254,0.05377484151928427,0.0696256196451933,0.09593770114049312,0.06989704593697126,0
13.927999839782723,2.214200325196677,0.146697998046875,-0.93438720703125,0.22309875488281197,0.131150829990369,0.12500185734948502,0.0705980036530195,-0.032501220703125,-1.06008911132812,-0.0899658203125,-0.0855529847543595,-0.125446605251528,-0.119365010586224,0.04882202148437503,-0.9983648681640623,0.028000488281249954,-0.006826203853446752,0.0007238791422166255,-0.008132335231109584,0.053966617716720545,0.03645262929383066,0.08109486381787812,0.045630006989973285,0.06176384854877953,0.04465739380890453,0
4.290800085067748,2.292536759678213,0.103958129882812,-0.8461456298828121,0.520797729492188,0.0502003202318846,0.0266941951864092,0.0294782637899781,-0.050811767578125,-1.04823303222656,-0.0626983642578125,-0.0354197761819449,-0.0683998304892681,-0.0344442602746488,0.021386108398437482,-0.958330078125,0.20986938476562492,-0.008795963016824237,-0.0059414378234562614,0.004488672796173669,0.03467413436659359,0.06345768279739811,0.23123878616465812,0.021188986707916132,0.021996221416510472,0.015156867642815557,0
9.75119995117187,2.4902682484223555,0.147216796875,-0.8214111328125,0.502090454101562,0.0485195992679356,0.110502809426767,0.125680164479128,-0.10113525390625,-1.04350280761719,0.285537719726562,-0.14683365301762802,-0.29261562372078304,-0.0973531852283916,0.03603088378906254,-0.9321649169921875,0.38559997558593745,-0.023724046191154383,-0.02763096742616679,-0.005929144671864475,0.0661288847088284,0.05282790793136721,0.050101750917886816,0.0532808671975184,0.0846789897695278,0.0503786097654578,0
14.69600009918214,0.5769390439860178,0.181549072265625,-0.842193603515625,0.370376586914062,0.0917813195957278,0.14284929771076002,0.084327131704596,-0.15069580078125,-1.04621887207031,0.16529846191406197,-0.0961166795342678,-0.168516311664726,-0.0985886256580794,0.03122924804687498,-0.9391503906249997,0.26343200683593726,-0.016124439051859916,-0.009298437598656027,-0.00031168572133850826,0.06794189242438671,0.052698361070245024,0.053481220073766086,0.050508350500532845,0.07779421720657223,0.04759124903821493,0
15.259599952697736,0.1542855111108914,0.19511413574218803,-0.76739501953125,0.289398193359375,0.063186692655438,0.17671964677049695,0.14057575708816,-0.257049560546875,-1.03178405761719,0.134185791015625,-0.10299535831383301,-0.182893653125628,-0.116926886608256,0.010122680664062477,-0.9485742187500003,0.22272033691406243,-0.024722497241758165,-0.0025197871496337666,-0.00020396618156698576,0.08727819022335703,0.06567830626501323,0.04601677602044573,0.04417740203364109,0.08597185478323693,0.05717161334210246,0
14.998799934387195,0.2423724860380455,0.155181884765625,-0.7012176513671879,0.409011840820312,0.15597255661434398,0.0662631763466976,0.139410091479032,-0.134429931640625,-1.13818359375,0.123397827148438,-0.14578197070315602,-0.221799773490595,-0.12747566768606,0.02351379394531252,-0.9621313476562493,0.2347662353515625,-0.00804791302455407,-0.035261754855503896,0.008495664972306888,0.07343272644281064,0.0894313140642662,0.07337354416133361,0.06871430495451289,0.06813064230030934,0.05893180695955618,0
15.28799995422363,0.212269367797877,0.167266845703125,-0.82696533203125,0.290435791015625,0.106434564545562,0.173298550034181,0.165236362466184,-0.0768585205078125,-1.1846008300781201,0.0902252197265625,-0.14875246058303002,-0.13394688281884298,-0.133950078612151,0.04428955078125,-0.9738214111328124,0.195875244140625,-0.010722493749387541,0.004238761759480667,-0.0047694125856454425,0.07131880120312005,0.08025719131826825,0.05841437960634026,0.05886530863636598,0.07715187516908305,0.06504438255837958,0
15.177200164794915,0.13526258481776476,0.21482849121093803,-0.8383331298828121,0.289901733398438,0.0550603229051702,0.16206773340120803,0.10175645577472901,-0.0662384033203125,-1.05966186523438,0.0340576171875,-0.11348554984765599,-0.174443709302915,-0.156727030151163,0.04301818847656252,-0.9704895019531247,0.1713470458984375,-0.016768881425081678,-0.010356500847100138,0.008811238908836951,0.07848752979685908,0.05283946090378925,0.06461897602625301,0.04416536587417272,0.07897334736796846,0.053997410354525724,0
10.45520023345947,2.752140362029885,0.112823486328125,-0.8611602783203121,0.120559692382812,0.0583743605656648,0.0698216921952614,0.0599722572197124,-0.0969390869140625,-1.06283569335938,-0.0915985107421875,-0.0851564400680467,-0.141221839968613,-0.0482990895296771,-0.0003485107421875,-0.9960601806640627,0.033738403320312464,-0.022777707876761283,-0.0355495040849648,0.004592525426042404,0.04342677474864938,0.04555561327551033,0.04958100317983096,0.03505516638448495,0.048833758837001376,0.030152832969211358,0
4.223199987411501,1.020011160255292,0.281845092773438,-0.9389495849609379,0.202239990234375,0.0163251774821857,0.638479555541047,0.0419048397523968,-0.0318450927734375,-1.04301452636719,0.011383056640625,-0.0604401746232393,-0.11807737219917,-0.15774542295200902,0.1570697021484375,-0.9820935058593748,0.11859741210937508,-0.022255280892042605,0.21615605577172115,-0.05456551822727785,0.098112130977114,0.023047675691990194,0.05422424477511422,0.02524519973149957,0.26109146134662414,0.05420227224467355,0
3.2256000518798844,0.6244537021211339,0.255096435546875,-0.8541717529296879,0.354385375976562,0.0188767521225906,0.6800855886191371,0.0325534159006926,0.0078582763671875,-1.00523376464844,0.0517120361328125,-0.150309078240181,0.0320921563998909,-0.18935048718852499,0.1524127197265625,-0.9526348876953125,0.20637451171875,-0.0408266323534673,0.45688323470884046,-0.09725778014550068,0.078744741875422,0.034567782016228746,0.10527648061041306,0.039786188434927504,0.24882521676497993,0.05820732996418509,0
7.649200038909911,1.6112105379781234,0.134597778320312,-0.8788909912109379,0.402359008789062,0.0798982948117943,0.0521841089278847,0.0792748488006067,-0.0811004638671875,-1.04808044433594,0.185150146484375,-0.0850525767855336,-0.154211940817692,-0.0748859593241561,0.01915100097656248,-0.9493768310546876,0.30668212890624996,-0.010497733606029215,-0.038649263804151644,0.011336778486425234,0.04928164644358789,0.038039529904584674,0.04913878311941561,0.04262104430452115,0.04864487527360731,0.035223898152373555,0
8.384400005340575,1.516957096837689,0.295318603515625,-0.881683349609375,0.212554931640625,0.0299496433029221,0.29795472907417403,0.0597208548128089,-0.0267181396484375,-1.07453918457031,0.0128326416015625,-0.0758851773651538,-0.0955765904651997,-0.12006355774015101,0.09692016601562502,-0.9931530761718748,0.104337158203125,-0.024133949293495036,0.0684861062559423,-0.02609826495560439,0.09640292491912456,0.04135025828223778,0.0519916485559793,0.02512472128439594,0.12179736980622996,0.05012885169705246,0
4.920800018310545,0.7152676680421945,0.323944091796875,-0.841796875,0.36663818359375,0.071722123949142,0.46800821732009396,0.0890816731987145,-0.082275390625,-1.06756591796875,0.140380859375,-0.0802996331880692,-0.013545902568579,-0.16006982995143101,0.12948852539062505,-0.950155029296875,0.25211120605468756,-0.02062770597080723,0.24737838114901478,-0.0413230775385912,0.10997190136368618,0.062445095820267554,0.07071934542161744,0.04036083551491569,0.16554452432774688,0.07336702968107207,0
